T,episode,config,range,cost,velocity,result
303,2,"*aMM0*bMN1*cNM1*dML2*eLM2*fOM0----------------*gOL0----------------*hOK1*iLL1----------------*jON0*kOO0*lKL4*mJL4*nLK4*oLJ3--*pOP0----------------*qJM4++++++++++++++++*rPN4*sNN3*tPP2*uOJ4*vPL1++++++++++++++++*wKK2*xPK0++++++++++++++++*yPJ0*zJN4*!KJ4*@KM3*#NP1*$JK4*%JJ4----------------*&NK1*(MK4*)MP2----*_LP3*=PM4*[KP2*]NL0----------------*{JP2*}KO4*<LO4*>JO0^ab^ac^ad^ae^cf^fg^gh^di^ei^fj^jk^il^lm^in^no^kp^mq^jr^js^bs^cs^pt^hu^gv^nw^lw^hx^vx^uy^xy^qz^o!^w!^e@^q@^l@^p#^w$^m$^!%^$%^h&^&(^n(^d(^#)^)_^f=^v=^r=^_[^g]^d]^&]^c]^[{^[}^}<^_<^}>^z>^{>,70,3",0.0108456397429108,22340.83203125,5.073198795318604,Failure
306,3,"*aMM0*bMN1*cNM1*dML2*eLM2*fMK0*gLK4^ab^ac^ad^ae^df^fg,0,3",-0.0011065185535699,3555.4453125,2.334073543548584,Failure
307,3,"*aMM0*bMN1*cNM1*dML2*eLM2*fMK0*gLK4*hLJ0^ab^ac^ad^ae^df^fg^gh,0,3",-0.0003738893428817,4182.77880859375,9.266179084777832,Failure
308,3,"*aMM0*bMN1*cNM1*dML2*eLM2*fMK0*gLK4*hLJ0*iKK1^ab^ac^ad^ae^df^fg^gh^gi,0,3",-0.002717857947573,4399.01416015625,16.5311222076416,Failure
309,3,"*aMM0*bMN1*cNM1*dML2*eLM2*fMK0*gLK4*hLJ0*iKK1*jNK2^ab^ac^ad^ae^df^fg^gh^gi^fj,0,3",-0.0036111222580075,4411.7626953125,26.15439796447754,Failure
310,3,"*aMM0*bMN1*cNM1*dML2*eLM2*fMK0*gLK4*hLJ0*iKK1*jNK2*kNJ3^ab^ac^ad^ae^df^fg^gh^gi^fj^jk,0,3",4.473974331631325e-05,3624.7353515625,18.87868881225586,Failure
311,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3^ab^ac^ad^ce^ef^fg^fh^ei^ij,0,3",7.686675962759182e-05,3745.28466796875,14.524560928344728,Failure
312,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk,0,3",0.0005504108266904,3700.916015625,9.70356273651123,Failure
313,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk,90,3",0.0002424477424938,4214.50634765625,1.3321070671081543,Failure
314,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl,90,3",-0.0037575999740511,5157.20263671875,2.0315518379211426,Failure
315,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm,90,3",-0.0076986653730273,5464.42626953125,1.9350800514221191,Failure
316,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in,90,3",-0.0078452993184328,5978.673828125,2.0573863983154297,Failure
317,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo,90,3",0.0003686600248329,7447.49072265625,2.310553550720215,Failure
318,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np,90,3",0.0123325949534773,7131.5859375,1.7930598258972168,Failure
319,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq,90,3",0.0162176247686147,7937.9931640625,1.6269140243530271,Failure
320,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br,90,3",0.0099302818998694,7891.14697265625,1.964210033416748,Failure
321,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os,90,3",-0.000294783472782,7861.67724609375,2.0277485847473145,Failure
322,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at,90,3",0.0005756362807005,7875.7880859375,2.236412525177002,Failure
323,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou,90,3",-0.0053572761826217,8621.4697265625,1.590900421142578,Failure
324,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv,90,3",-0.0220650974661111,9537.01171875,1.4105501174926758,Failure
325,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw,90,3",-0.0157567504793405,10238.3935546875,1.7531185150146484,Failure
326,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx,90,3",-0.0139930099248886,11135.65234375,1.7890539169311523,Failure
327,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy,90,3",-0.0189421866089105,11504.236328125,1.8536772727966309,Failure
328,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz,90,3",-0.0150651913136243,11579.421875,1.9488182067871092,Failure
329,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!,90,3",-0.0241650585085153,14418.322265625,1.293184757232666,Failure
330,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@,90,3",-0.0308733843266963,14638.9033203125,1.4058632850646973,Failure
331,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#,90,3",-0.0229080375283956,14729.7392578125,1.6277837753295898,Failure
332,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$,90,3",-0.0275679007172584,14764.76171875,1.7359471321105957,Failure
333,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%,90,3",-0.0206826571375131,15159.212890625,1.5061631202697754,Failure
334,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&,90,3",-0.034558467566967,15536.5849609375,1.56675386428833,Failure
335,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(,90,3",-0.0443280450999736,15309.9912109375,1.55035400390625,Failure
336,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!),90,3",-0.0484351441264152,15251.255859375,1.5505146980285645,Failure
337,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_,90,3",-0.0272545255720615,15333.3935546875,1.143477439880371,Failure
338,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=,90,3",-0.0223529785871505,17711.15625,0.8659272193908691,Failure
339,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[,90,3",0.0354039594531059,19195.1640625,-0.2111382484436035,Failure
340,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2*]NO4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[^s]^=]^@]^x],90,3",0.0012061024317517,18595.89453125,0.5483493804931641,Failure
341,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2*]NO4*{JJ4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[^s]^=]^@]^x]^l{,90,3",-0.0171391330659389,18206.931640625,0.8384919166564941,Failure
342,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2*]NO4*{JJ4*}PP2^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[^s]^=]^@]^x]^l{^w},90,3",-0.0152919366955757,18220.517578125,0.7911043167114258,Failure
343,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2*]NO4*{JJ4*}PP2*<KP2^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[^s]^=]^@]^x]^l{^w}^)<^(<,90,3",-0.0409397147595882,18898.69921875,1.6878151893615725,Failure
344,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2*]NO4*{JJ4*}PP2*<KP2*>JP4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[^s]^=]^@]^x]^l{^w}^)<^(<^<>^&>,90,3",-0.0383308343589305,18672.955078125,1.314104080200195,Failure
345,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0-*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2*]NO4*{JJ4*}PP2*<KP2*>JP4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[^s]^=]^@]^x]^l{^w}^)<^(<^<>^&>,90,3",-0.0392916426062583,18592.615234375,1.3390450477600098,Failure
346,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0--*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2*]NO4*{JJ4*}PP2*<KP2*>JP4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[^s]^=]^@]^x]^l{^w}^)<^(<^<>^&>,90,3",-0.0402590818703174,18512.8359375,1.3639612197875977,Failure
347,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0----*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2*]NO4*{JJ4*}PP2*<KP2*>JP4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[^s]^=]^@]^x]^l{^w}^)<^(<^<>^&>,90,3",-0.0420896671712398,18357.537109375,1.4085001945495603,Failure
348,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0--------*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2*]NO4*{JJ4*}PP2*<KP2*>JP4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[^s]^=]^@]^x]^l{^w}^)<^(<^<>^&>,90,3",-0.0451901443302631,18051.419921875,1.48773193359375,Failure
349,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1*nOK1*oON0----------------*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2*]NO4*{JJ4*}PP2*<KP2*>JP4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[^s]^=]^@]^x]^l{^w}^)<^(<^<>^&>,90,3",-0.0503535531461238,17372.80859375,1.6504631042480469,Failure
350,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1-*nOK1*oON0----------------*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2*]NO4*{JJ4*}PP2*<KP2*>JP4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[^s]^=]^@]^x]^l{^w}^)<^(<^<>^&>,90,3",-0.0496991388499736,17317.8515625,1.697390079498291,Failure
351,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1--*nOK1*oON0----------------*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2*]NO4*{JJ4*}PP2*<KP2*>JP4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[^s]^=]^@]^x]^l{^w}^)<^(<^<>^&>,90,3",-0.0489322841167449,17262.296875,1.7405376434326172,Failure
352,3,"*aMM0*bNM1*cML2*dLM2*eMK0*fLK4*gLJ0*hKK1*iNK2*jNJ3*kLL3*lKJ1*mOM1----*nOK1*oON0----------------*pOJ4*qPJ4*rNL1*sOO3*tMN3*uPN4*vKL1*wOP1*xNP1*yJL3*zPM4*!MP0*@NN2*#JM4*$JN4*%KN3*&JO3*(KO4*)LP4*_OL3*=MO0*[PK2*]NO4*{JJ4*}PP2*<KP2*>JP4^ab^ac^ad^ce^ef^fg^fh^ei^ij^ck^fk^dk^gl^hl^bm^in^mo^jp^np^pq^cr^ir^br^os^at^ou^kv^hv^sw^wx^vy^mz^uz^x!^o@^t@^b@^y#^#$^$%^$&^&(^%(^!)^r_^n_^m_^t=^!=^n[^q[^s]^=]^@]^x]^l{^w}^)<^(<^<>^&>,90,3",-0.0478583760559558,17145.66796875,1.811108112335205,Failure
